customer_id,customer_fname,customer_lname,customer_email,customer_pwd,customer_street,customer_city,customer_state,zip_code,number_of_orders,voice_mail_active
239,Mary,Simpson,XXXXXXXXX,XXXXXXXXX,5530 Dewy Pioneer By-pass,Mcallen,TX,78501,0,no
240,David,Smith,XXXXXXXXX,XXXXXXXXX,1099 High Green,Caguas,PR,725,0,no
241,Janet,Carter,XXXXXXXXX,XXXXXXXXX,9439 Pleasant Rise Falls,Hamilton,OH,45013,0,no
242,Mary,Stein,XXXXXXXXX,XXXXXXXXX,5292 Heather Zephyr Forest,Mililani,HI,96789,0,no
243,Deborah,Smith,XXXXXXXXX,XXXXXXXXX,7637 Silver Lake Passage,Caguas,PR,725,0,no
244,Mary,Hutchinson,XXXXXXXXX,XXXXXXXXX,4502 Crystal Turnabout,Long Beach,CA,90805,0,no
245,Deborah,Smith,XXXXXXXXX,XXXXXXXXX,6425 Thunder Impasse,Yonkers,NY,10701,0,no
246,Mary,Wood,XXXXXXXXX,XXXXXXXXX,9768 Noble Horse Heights,Oak Lawn,IL,60453,0,no
247,Angela,Smith,XXXXXXXXX,XXXXXXXXX,7798 Lost Front,Caguas,PR,725,37,yes
248,Christina,Walsh,XXXXXXXXX,XXXXXXXXX,3836 Stony Point,Houston,TX,77083,0,no
249,Mary,Randolph,XXXXXXXXX,XXXXXXXXX,6026 Stony Elk Hill,Portland,OR,97206,0,no
250,Julie,Smith,XXXXXXXXX,XXXXXXXXX,4297 Quiet Shadow Quay,Caguas,PR,725,23,yes
251,Kelly,Adams,XXXXXXXXX,XXXXXXXXX,5647 Indian Embers Key,Saint Paul,MN,55112,29,yes
252,Mary,Frazier,XXXXXXXXX,XXXXXXXXX,7126 Shady Bluff Promenade,Richardson,TX,75080,0,no
253,Nancy,Smith,XXXXXXXXX,XXXXXXXXX,8344 Colonial Maze,Caguas,PR,725,0,no
254,Diana,Hale,XXXXXXXXX,XXXXXXXXX,5950 Silver Elk Ledge,San Antonio,TX,78223,41,yes
255,Mary,Smith,XXXXXXXXX,XXXXXXXXX,68 Foggy Timber Walk,Caguas,PR,725,0,no
256,David,Rodriguez,XXXXXXXXX,XXXXXXXXX,7605 Tawny Horse Falls,Chicago,IL,60625,32,yes
257,Mary,Harrison,XXXXXXXXX,XXXXXXXXX,9135 Green Island Moor,Humacao,PR,791,0,no
258,Aaron,Kennedy,XXXXXXXXX,XXXXXXXXX,8830 Honey Fawn Bend,Philadelphia,PA,19131,0,no
259,Mary,Bates,XXXXXXXXX,XXXXXXXXX,382 Rocky Pond By-pass,Caguas,PR,725,0,no
260,Kenneth,Smith,XXXXXXXXX,XXXXXXXXX,7000 Rocky Pond End,North Hollywood,CA,91605,0,no
261,Mary,Parker,XXXXXXXXX,XXXXXXXXX,6470 Round Pioneer Extension,Cerritos,CA,90703,25,yes
262,Mary,Morgan,XXXXXXXXX,XXXXXXXXX,8352 Pleasant Rise Valley,Chicago,IL,60621,0,no
263,Margaret,Bradley,XXXXXXXXX,XXXXXXXXX,7509 Harvest Highlands,Caguas,PR,725,0,no
264,Mary,Smith,XXXXXXXXX,XXXXXXXXX,7213 Cozy Quay,Goleta,CA,93117,0,no
265,Michelle,Solis,XXXXXXXXX,XXXXXXXXX,3440 Emerald Knoll,Dubuque,IA,52001,0,no
266,Mary,Knapp,XXXXXXXXX,XXXXXXXXX,8460 Dewy Nook,Caguas,PR,725,30,yes
267,Richard,Smith,XXXXXXXXX,XXXXXXXXX,7601 Blue Gate,Columbus,OH,43229,28,yes
268,Mary,Miller,XXXXXXXXX,XXXXXXXXX,2486 Broad Walk,Caguas,PR,725,0,no
269,Jeffrey,Simon,XXXXXXXXX,XXXXXXXXX,4813 Red Wagon  Farms,Chicago,IL,60609,48,yes
270,Janet,Smith,XXXXXXXXX,XXXXXXXXX,3392 Indian Glen,Caguas,PR,725,0,no
271,Justin,White,XXXXXXXXX,XXXXXXXXX,4906 Umber Lookout,Fremont,CA,94538,0,no
272,Mary,Long,XXXXXXXXX,XXXXXXXXX,4063 Little Creek Court,Caguas,PR,725,0,no
273,Benjamin,Smith,XXXXXXXXX,XXXXXXXXX,8950 Thunder Fawn Farm,Jamaica,NY,11435,28,yes
274,Mary,Moyer,XXXXXXXXX,XXXXXXXXX,5120 Indian Pine Passage,San Antonio,TX,78240,0,no
275,Robert,Smith,XXXXXXXXX,XXXXXXXXX,9598 Iron Park,Caguas,PR,725,28,yes
276,Christina,Wright,XXXXXXXXX,XXXXXXXXX,4581 Emerald Gate Park,West Covina,CA,91790,0,no
277,Roger,Hunt,XXXXXXXXX,XXXXXXXXX,2060 Cotton Quail Heights,Caguas,PR,725,0,no
278,Mary,Graves,XXXXXXXXX,XXXXXXXXX,6391 Sleepy Gardens,Brooklyn,NY,11214,48,yes
279,Anna,Smith,XXXXXXXXX,XXXXXXXXX,7373 Shady Island,Bayamon,PR,959,25,yes
280,Mary,Ortiz,XXXXXXXXX,XXXXXXXXX,4929 Red Road,Caguas,PR,725,0,no
281,Stephanie,Smith,XXXXXXXXX,XXXXXXXXX,5779 Quiet Brook Pines,Juana Diaz,PR,795,0,no
282,Zachary,Pugh,XXXXXXXXX,XXXXXXXXX,1208 Cotton Bluff Carrefour,Caguas,PR,725,0,no
283,Mary,Smith,XXXXXXXXX,XXXXXXXXX,9765 Quaking Turnabout,Wilmington,CA,90744,37,yes
284,John,Harrington,XXXXXXXXX,XXXXXXXXX,8172 Gentle Elk Beach,Caguas,PR,725,28,yes
285,Shirley,Smith,XXXXXXXXX,XXXXXXXXX,7595 Rocky Island Trail,Lancaster,CA,93535,0,no
286,Mary,Baker,XXXXXXXXX,XXXXXXXXX,1795 Dusty Hills Village,Santa Cruz,CA,95060,24,yes
287,Andrew,Salazar,XXXXXXXXX,XXXXXXXXX,3939 Easy Fawn Nook,Caguas,PR,725,0,no
288,Judith,Smith,XXXXXXXXX,XXXXXXXXX,3257 Sleepy View Downs,San Juan,PR,926,0,no
289,Diana,Richards,XXXXXXXXX,XXXXXXXXX,3593 Easy Embers Field,Morristown,NJ,7960,0,no
290,Mary,Garza,XXXXXXXXX,XXXXXXXXX,1893 Shady Path,Caguas,PR,725,0,no
291,John,Smith,XXXXXXXXX,XXXXXXXXX,97 Burning Landing,Bristol,CT,6010,34,yes
292,Mary,Estrada,XXXXXXXXX,XXXXXXXXX,599 Stony Pike,Columbus,OH,43207,0,no
293,Christopher,Prince,XXXXXXXXX,XXXXXXXXX,1974 Stony Wharf,Caguas,PR,725,0,no
294,Mary,Smith,XXXXXXXXX,XXXXXXXXX,6030 Clear Log Close,Newark,DE,19711,37,yes
295,Julie,Tanner,XXXXXXXXX,XXXXXXXXX,8172 Gentle Elk Beach,Caguas,PR,725,18,yes
296,Mary,Mullen,XXXXXXXXX,XXXXXXXXX,7370 Sleepy Way,Detroit,MI,48213,0,no
297,Catherine,Smith,XXXXXXXXX,XXXXXXXXX,3176 Colonial Quay,Caguas,PR,725,0,no
298,Mary,Logan,XXXXXXXXX,XXXXXXXXX,7694 Umber Terrace,Chicago,IL,60623,0,no
299,Katherine,Smith,XXXXXXXXX,XXXXXXXXX,7658 Blue Bear Extension,Troy,MI,48098,0,no
300,Mary,Key,XXXXXXXXX,XXXXXXXXX,6630 Umber Dale View,Plano,TX,75093,0,no
301,Arthur,Smith,XXXXXXXXX,XXXXXXXXX,6956 Misty Anchor Close,Caguas,PR,725,0,no
302,Mary,Nguyen,XXXXXXXXX,XXXXXXXXX,3582 Quiet Cider Lane,Fullerton,CA,92833,0,no
303,Thomas,Rowe,XXXXXXXXX,XXXXXXXXX,3278 Quiet Hollow,Caguas,PR,725,0,no
304,Christopher,Smith,XXXXXXXXX,XXXXXXXXX,3329 Wishing Lake Cove,New Haven,CT,6511,0,no
305,Mary,Lawrence,XXXXXXXXX,XXXXXXXXX,1338 Indian Prairie Extension,Caguas,PR,725,0,no
306,Alan,Boyle,XXXXXXXXX,XXXXXXXXX,753 Emerald Pine Glen,Phoenix,AZ,85032,0,no
307,Mary,Smith,XXXXXXXXX,XXXXXXXXX,2409 Burning Boulevard,Baltimore,MD,21206,0,no
308,Alan,Berger,XXXXXXXXX,XXXXXXXXX,4687 Stony Goose Crossing,South Ozone Park,NY,11420,0,no
309,Phillip,Smith,XXXXXXXXX,XXXXXXXXX,4651 Dewy Village,Caguas,PR,725,0,no
310,Mary,Fox,XXXXXXXXX,XXXXXXXXX,1285 Green Valley,York,PA,17404,0,no
311,Michael,Townsend,XXXXXXXXX,XXXXXXXXX,6292 Little Deer Wood,Austin,TX,78753,0,no
312,Jack,Smith,XXXXXXXXX,XXXXXXXXX,2082 Quiet Wynd,Houston,TX,77055,38,yes
313,Mary,Stark,XXXXXXXXX,XXXXXXXXX,4545 Dewy Apple Concession,Caguas,PR,725,0,no
314,Maria,Smith,XXXXXXXXX,XXXXXXXXX,6611 Colonial Wharf,Milwaukee,WI,53215,0,no
315,Danielle,Hampton,XXXXXXXXX,XXXXXXXXX,1846 Cotton Oak Parkway,Modesto,CA,95350,0,no
316,Mary,Smith,XXXXXXXXX,XXXXXXXXX,5012 Rustic Fawn Circuit,Caguas,PR,725,0,no
317,Deborah,Salazar,XXXXXXXXX,XXXXXXXXX,2703 Silver Goose Lane,Wayne,NJ,7470,28,yes
318,Samantha,Smith,XXXXXXXXX,XXXXXXXXX,3927 Rustic Mews,Caguas,PR,725,29,yes
319,Arthur,Brown,XXXXXXXXX,XXXXXXXXX,9836 Silver Fox Private,Chicago,IL,60623,21,yes
320,Mary,Brooks,XXXXXXXXX,XXXXXXXXX,4063 Little Creek Court,Chicago,IL,60617,32,yes
321,David,Smith,XXXXXXXXX,XXXXXXXXX,2262 Tawny Jetty,Ann Arbor,MI,48103,0,no
322,Barbara,Kemp,XXXXXXXXX,XXXXXXXXX,4905 Lazy Stead,Caguas,PR,725,32,yes
323,Joshua,Smith,XXXXXXXXX,XXXXXXXXX,3758 Sunny Mall,New York,NY,10025,0,no
324,Jean,Clay,XXXXXXXXX,XXXXXXXXX,690 Amber Moor,Pico Rivera,CA,90660,0,no
325,Mary,Smith,XXXXXXXXX,XXXXXXXXX,275 Round Brook Dell,Washington,DC,20019,0,no
326,Shirley,Stafford,XXXXXXXXX,XXXXXXXXX,6007 Velvet Maze,Caguas,PR,725,30,yes
327,Mary,Smith,XXXXXXXXX,XXXXXXXXX,4864 Velvet Chase,Carrollton,TX,75007,35,yes
328,William,Morrison,XXXXXXXXX,XXXXXXXXX,4922 Middle Hills Promenade,Caguas,PR,725,33,yes
329,Samantha,Higgins,XXXXXXXXX,XXXXXXXXX,5032 Crystal Rabbit Private,Miami,FL,33125,0,no
330,Mary,Smith,XXXXXXXXX,XXXXXXXXX,595 Hidden Parade,Caguas,PR,725,0,no
331,Alexander,Russell,XXXXXXXXX,XXXXXXXXX,3304 Heather Pioneer Vista,Tempe,AZ,85281,0,no
332,Mary,Smith,XXXXXXXXX,XXXXXXXXX,8416 Emerald Dale,Placentia,CA,92870,0,no
333,Elizabeth,Ferguson,XXXXXXXXX,XXXXXXXXX,6847 Broad Orchard,Caguas,PR,725,0,no
334,Kathleen,Oconnor,XXXXXXXXX,XXXXXXXXX,6075 Shady Farms,Tracy,CA,95376,0,no
335,Mary,Smith,XXXXXXXXX,XXXXXXXXX,1082 Rustic Rabbit Street,Caguas,PR,725,0,no
336,Ruth,Armstrong,XXXXXXXXX,XXXXXXXXX,6146 Dewy Jetty,New York,NY,10029,17,yes
337,Mary,Neal,XXXXXXXXX,XXXXXXXXX,9518 Old Corner,New Haven,CT,6511,0,no
338,Ryan,Smith,XXXXXXXXX,XXXXXXXXX,5292 Cinder Elk Moor,Caguas,PR,725,0,no
339,Mary,Greene,XXXXXXXXX,XXXXXXXXX,4271 Hazy Close,Long Beach,CA,90805,0,no
340,Theresa,Wiggins,XXXXXXXXX,XXXXXXXXX,2355 Velvet Hickory Crest,Denton,TX,76201,0,no
341,Mary,Smith,XXXXXXXXX,XXXXXXXXX,141 Dewy Plaza,Carlsbad,CA,92009,0,no
342,Jerry,Jackson,XXXXXXXXX,XXXXXXXXX,2592 Colonial Pointe,Caguas,PR,725,0,no
343,Douglas,Joseph,XXXXXXXXX,XXXXXXXXX,7308 Honey Autumn Range,San Antonio,TX,78227,34,yes
344,Mary,Smith,XXXXXXXXX,XXXXXXXXX,7274 Middle Wynd,Caguas,PR,725,21,yes
345,John,Howard,XXXXXXXXX,XXXXXXXXX,5271 Quaking Deer Bend,Chicago,IL,60638,37,yes
346,Edward,Stephens,XXXXXXXXX,XXXXXXXXX,5131 Honey Spring Farm,Caguas,PR,725,0,no
347,Bryan,Marsh,XXXXXXXXX,XXXXXXXXX,5945 Dusty Falls,Dallas,TX,75287,33,yes
348,Mary,Smith,XXXXXXXXX,XXXXXXXXX,20 Bright Barn Woods,Caguas,PR,725,0,no
349,Aaron,Berger,XXXXXXXXX,XXXXXXXXX,2108 Umber Centre,Florissant,MO,63031,41,yes
350,Mary,Smith,XXXXXXXXX,XXXXXXXXX,1799 Cinder Estates,Caguas,PR,725,0,no
351,John,Singh,XXXXXXXXX,XXXXXXXXX,7471 Easy Edge,Stockton,CA,95206,0,no
352,Gregory,Smith,XXXXXXXXX,XXXXXXXXX,6716 Wishing Pioneer Thicket,Caguas,PR,725,38,yes
353,Mary,Smith,XXXXXXXXX,XXXXXXXXX,2423 Tawny Rabbit Trace,San Antonio,TX,78223,0,no
354,Edward,Peterson,XXXXXXXXX,XXXXXXXXX,1133 Burning Rise Way,Caguas,PR,725,0,no
355,Katherine,Barker,XXXXXXXXX,XXXXXXXXX,6547 Sunny Isle,Carmichael,CA,95608,0,no
356,Roger,Smith,XXXXXXXXX,XXXXXXXXX,8613 Merry Blossom Canyon,Catonsville,MD,21228,0,no
357,Mary,King,XXXXXXXXX,XXXXXXXXX,23 Old Corners,Caguas,PR,725,0,no
358,Megan,Lynch,XXXXXXXXX,XXXXXXXXX,9505 Bright Creek Promenade,San Antonio,TX,78227,23,yes
359,Mary,Pena,XXXXXXXXX,XXXXXXXXX,7793 Tawny Willow Ridge,Caguas,PR,725,39,yes
360,Ashley,Smith,XXXXXXXXX,XXXXXXXXX,5645 Quaking Anchor Path,Summerville,SC,29483,29,yes
361,Alexander,Shaw,XXXXXXXXX,XXXXXXXXX,6183 Tawny Elk Concession,Caguas,PR,725,0,no
362,Mary,Smith,XXXXXXXXX,XXXXXXXXX,153 Hidden Range,Diamond Bar,CA,91765,0,no
363,Jennifer,Obrien,XXXXXXXXX,XXXXXXXXX,9847 Wishing Ledge,Caguas,PR,725,36,yes
364,Jason,Mcmahon,XXXXXXXXX,XXXXXXXXX,6316 Quiet Pines,Tulare,CA,93274,0,no
365,Shirley,Smith,XXXXXXXXX,XXXXXXXXX,1102 Pleasant Maze,Garden Grove,CA,92843,0,no
366,Larry,Williamson,XXXXXXXXX,XXXXXXXXX,4293 Amber Pioneer Alley,Caguas,PR,725,0,no
367,Mary,Smith,XXXXXXXXX,XXXXXXXXX,9768 Merry Cloud Court,San Francisco,CA,94109,0,no
368,Pamela,Flores,XXXXXXXXX,XXXXXXXXX,8248 Blue Corners,Caguas,PR,725,0,no
369,Madison,Sheppard,XXXXXXXXX,XXXXXXXXX,4152 Round Log Expressway,Chicago,IL,60624,0,no
370,Mary,Smith,XXXXXXXXX,XXXXXXXXX,6176 Old Grove Village,Caguas,PR,725,0,no
371,Adam,Marquez,XXXXXXXXX,XXXXXXXXX,112 Green Fawn Estates,San Antonio,TX,78223,0,no
372,Mary,Smith,XXXXXXXXX,XXXXXXXXX,6779 Rocky Pathway,Caguas,PR,725,0,no
373,George,Sandoval,XXXXXXXXX,XXXXXXXXX,7487 Silver Square,Union City,NJ,7087,0,no
374,Mary,Camacho,XXXXXXXXX,XXXXXXXXX,4062 Rocky Fox Limits,Mesa,AZ,85204,0,no
375,Mark,Smith,XXXXXXXXX,XXXXXXXXX,7427 Bright Robin Landing,Dallas,TX,75220,0,no
376,Grace,Sanchez,XXXXXXXXX,XXXXXXXXX,6468 Fallen Close,Caguas,PR,725,21,yes
377,Mary,Smith,XXXXXXXXX,XXXXXXXXX,3293 Golden Forest Orchard,Lancaster,CA,93535,0,no
378,John,Stewart,XXXXXXXXX,XXXXXXXXX,2153 Iron Log Downs,Roswell,GA,30075,0,no
379,David,Briggs,XXXXXXXXX,XXXXXXXXX,3880 Green Edge,Wyandotte,MI,48192,0,no
380,Linda,Smith,XXXXXXXXX,XXXXXXXXX,6404 Golden Log Vale,Caguas,PR,725,0,no
381,Katherine,Moore,XXXXXXXXX,XXXXXXXXX,3491 Indian Pony Edge,Fairfield,OH,45014,0,no
382,Mary,Lane,XXXXXXXXX,XXXXXXXXX,7666 High Dale Bank,Caguas,PR,725,0,no
383,Evelyn,Smith,XXXXXXXXX,XXXXXXXXX,8898 Shady Private,Huntington Beach,CA,92646,0,no
384,Mildred,Cunningham,XXXXXXXXX,XXXXXXXXX,8059 Old Fawn Woods,Las Vegas,NV,89119,22,yes
385,Mary,Smith,XXXXXXXXX,XXXXXXXXX,8864 Silver Highlands,Caguas,PR,725,0,no
386,Janet,Wallace,XXXXXXXXX,XXXXXXXXX,40 Gentle Zephyr Moor,Richmond,TX,77469,0,no
387,Mary,Levy,XXXXXXXXX,XXXXXXXXX,9460 Hidden Landing,Caguas,PR,725,0,no
388,Robert,Smith,XXXXXXXXX,XXXXXXXXX,3538 Umber Robin Manor,Los Angeles,CA,90046,0,no
389,Angela,Sanford,XXXXXXXXX,XXXXXXXXX,1870 Crystal Blossom Towers,Modesto,CA,95351,0,no
390,Mary,Smith,XXXXXXXXX,XXXXXXXXX,4813 Red Wagon  Farms,Caguas,PR,725,0,no
391,Gloria,Greene,XXXXXXXXX,XXXXXXXXX,6229 Heather Butterfly Pathway,Saginaw,MI,48601,0,no
392,Beverly,Hanson,XXXXXXXXX,XXXXXXXXX,4601 Golden Anchor Valley,Doylestown,PA,18901,0,no
393,Mary,Chambers,XXXXXXXXX,XXXXXXXXX,577 Old Branch Jetty,Caguas,PR,725,0,no
394,David,Smith,XXXXXXXXX,XXXXXXXXX,1449 Red Cove,Lakewood,OH,44107,0,no
395,Edward,Castro,XXXXXXXXX,XXXXXXXXX,9918 Rustic Park,Revere,MA,2151,0,no
396,Deborah,Smith,XXXXXXXXX,XXXXXXXXX,7388 Dusty Fox Acres,Richmond,TX,77469,22,yes
397,Mary,Delgado,XXXXXXXXX,XXXXXXXXX,1102 Misty Rabbit Alley,Cumberland,MD,21502,0,no
398,Teresa,Smith,XXXXXXXXX,XXXXXXXXX,8632 Bright Route,Caguas,PR,725,0,no
399,Mary,Perez,XXXXXXXXX,XXXXXXXXX,6538 Quaking Subdivision,Las Vegas,NV,89103,0,no
400,Matthew,Vaughan,XXXXXXXXX,XXXXXXXXX,7538 High Heights,Caguas,PR,725,0,no
401,Bobby,Smith,XXXXXXXXX,XXXXXXXXX,6121 Silent Street,Aurora,CO,80012,31,yes
402,Mary,Brooks,XXXXXXXXX,XXXXXXXXX,4958 Heather Panda Bank,Caguas,PR,725,0,no
403,Nancy,Fox,XXXXXXXXX,XXXXXXXXX,9 Silver View,Las Vegas,NV,89117,26,yes
404,Mary,Adkins,XXXXXXXXX,XXXXXXXXX,379 Honey Maze,Caguas,PR,725,0,no
405,Kathleen,Smith,XXXXXXXXX,XXXXXXXXX,7349 Silent Isle,Fort Lauderdale,FL,33313,0,no
406,Grace,Patel,XXXXXXXXX,XXXXXXXXX,2456 Bright Farms,Asheboro,NC,27203,0,no
407,Mary,Fischer,XXXXXXXXX,XXXXXXXXX,3064 Colonial Cove,Atlanta,GA,30331,0,no
408,Elizabeth,Raymond,XXXXXXXXX,XXXXXXXXX,7894 Colonial Knoll,Caguas,PR,725,0,no
409,Kevin,Smith,XXXXXXXXX,XXXXXXXXX,7370 Sleepy Way,Greensboro,NC,27406,0,no
410,Jack,Moore,XXXXXXXXX,XXXXXXXXX,8373 Round Timber Wharf,Caguas,PR,725,0,no
411,Mary,Smith,XXXXXXXXX,XXXXXXXXX,2000 Stony Abbey,Washington,DC,20009,0,no
412,Cynthia,Crawford,XXXXXXXXX,XXXXXXXXX,5193 Crystal Anchor Path,Caguas,PR,725,0,no
413,Mary,Gordon,XXXXXXXXX,XXXXXXXXX,6121 Silent Street,Potomac,MD,20854,0,no
414,Pamela,Smith,XXXXXXXXX,XXXXXXXXX,9832 Umber Beacon Vale,Caguas,PR,725,0,no
415,Mary,Allen,XXXXXXXXX,XXXXXXXXX,3983 Golden By-pass,San Diego,CA,92113,0,no
416,Rachel,Dunn,XXXXXXXXX,XXXXXXXXX,3913 Old Link,Caguas,PR,725,0,no
417,Teresa,Smith,XXXXXXXXX,XXXXXXXXX,1690 Dusty Mount,New York,NY,10024,0,no
418,Mary,Jackson,XXXXXXXXX,XXXXXXXXX,1809 Misty Pine Pines,Gardena,CA,90247,0,no
419,James,Smith,XXXXXXXXX,XXXXXXXXX,6076 Sleepy Manor,Caguas,PR,725,34,yes
420,Jose,Wright,XXXXXXXXX,XXXXXXXXX,5674 Merry Nectar Pines,Round Rock,TX,78664,0,no
421,Mary,Smith,XXXXXXXXX,XXXXXXXXX,7360 Dewy Island Bank,San Ramon,CA,94583,28,yes
422,Deborah,Moore,XXXXXXXXX,XXXXXXXXX,2538 Rustic Zephyr Village,Caguas,PR,725,0,no
423,Mary,Weber,XXXXXXXXX,XXXXXXXXX,3305 Foggy Vale,Huntington Beach,CA,92646,0,no
424,Stephen,Douglas,XXXXXXXXX,XXXXXXXXX,1111 Cotton Vista,Carlisle,PA,17013,45,yes
425,Mary,Sexton,XXXXXXXXX,XXXXXXXXX,7814 Old Glen,Caguas,PR,725,16,yes
426,Susan,Smith,XXXXXXXXX,XXXXXXXXX,57 High Villas,Endicott,NY,13760,0,no
427,Paul,Brown,XXXXXXXXX,XXXXXXXXX,9167 Lost End,Caguas,PR,725,0,no
428,Andrew,Smith,XXXXXXXXX,XXXXXXXXX,7016 Grand Link,Spring Valley,CA,91977,40,yes
429,Mary,Salazar,XXXXXXXXX,XXXXXXXXX,7422 Heather Heath,Caguas,PR,725,0,no
430,Mary,Smith,XXXXXXXXX,XXXXXXXXX,3482 Indian Pony Towers,Porterville,CA,93257,0,no
431,Michael,Vance,XXXXXXXXX,XXXXXXXXX,1102 Pleasant Maze,Columbus,OH,43207,0,no
432,Bruce,Mcconnell,XXXXXXXXX,XXXXXXXXX,8665 Hidden Sky Concession,Caguas,PR,725,0,no
433,Mary,Smith,XXXXXXXXX,XXXXXXXXX,6292 Wishing Branch Via,Las Vegas,NV,89115,0,no
434,Michael,Torres,XXXXXXXXX,XXXXXXXXX,3403 Gentle Road,Caguas,PR,725,0,no
435,Joan,Barr,XXXXXXXXX,XXXXXXXXX,3237 Fallen Panda Isle,Chicago,IL,60628,31,yes
436,Mary,Smith,XXXXXXXXX,XXXXXXXXX,6564 Amber Branch Highlands,Tampa,FL,33614,29,yes
437,Cynthia,Benjamin,XXXXXXXXX,XXXXXXXXX,2721 Dewy Panda Manor,Caguas,PR,725,0,no
438,Diane,Smith,XXXXXXXXX,XXXXXXXXX,8237 Cozy Hickory Line,Carlsbad,CA,92009,0,no
439,Rose,Delgado,XXXXXXXXX,XXXXXXXXX,8620 Silent Alley,Caguas,PR,725,0,no
440,Mary,Skinner,XXXXXXXXX,XXXXXXXXX,2934 Merry Impasse,Brooklyn,NY,11203,0,no
441,Aaron,Riddle,XXXXXXXXX,XXXXXXXXX,3043 Lost Cider Avenue,Brooklyn,NY,11213,27,yes
442,Mary,Smith,XXXXXXXXX,XXXXXXXXX,6779 Iron Woods,Allentown,PA,18103,0,no
443,Barbara,Robinson,XXXXXXXXX,XXXXXXXXX,8421 Sunny Butterfly Trace,Caguas,PR,725,29,yes
444,Walter,Lambert,XXXXXXXXX,XXXXXXXXX,2638 Blue Rise Hollow,Sunnyvale,CA,94086,0,no
445,Mary,Smith,XXXXXXXXX,XXXXXXXXX,3422 Hazy Timber Pointe,Fort Washington,MD,20744,0,no
446,Scott,Harris,XXXXXXXXX,XXXXXXXXX,3151 Sleepy Quail Promenade,Mission Viejo,CA,92691,0,no
447,Mary,Nelson,XXXXXXXXX,XXXXXXXXX,6316 Wishing Rise,Caguas,PR,725,0,no
448,Hannah,Joseph,XXXXXXXXX,XXXXXXXXX,9403 Amber Key,Modesto,CA,95351,0,no
449,Mary,Smith,XXXXXXXXX,XXXXXXXXX,4647 Umber View Farms,Columbus,OH,43228,0,no
450,Kathryn,Carter,XXXXXXXXX,XXXXXXXXX,7130 Cotton Avenue,Caguas,PR,725,21,yes
451,Mary,Baldwin,XXXXXXXXX,XXXXXXXXX,9843 Grand Circle,Asheboro,NC,27203,0,no
452,Carl,Smith,XXXXXXXXX,XXXXXXXXX,65 Silent Inlet,Caguas,PR,725,23,yes
453,Mary,Glenn,XXXXXXXXX,XXXXXXXXX,516 Cozy Fawn Valley,Lancaster,SC,29720,0,no
454,Robert,Fitzpatrick,XXXXXXXXX,XXXXXXXXX,8559 High Elk Via,Caguas,PR,725,20,yes
455,Jeffrey,Smith,XXXXXXXXX,XXXXXXXXX,1792 Thunder Pines,Colorado Springs,CO,80918,0,no
456,Douglas,Turner,XXXXXXXXX,XXXXXXXXX,3236 Emerald Impasse,Caguas,PR,725,0,no
457,Mary,Smith,XXXXXXXXX,XXXXXXXXX,9274 Misty Hollow,Brooklyn,NY,11230,0,no
458,Charles,Spencer,XXXXXXXXX,XXXXXXXXX,8842 Cotton Berry Mount,San Francisco,CA,94109,0,no
459,Sean,Smith,XXXXXXXXX,XXXXXXXXX,2260 Golden Spring By-pass,Sanford,NC,27330,28,yes
460,Vincent,Willis,XXXXXXXXX,XXXXXXXXX,3587 Thunder Rise,Milford,CT,6460,0,no
461,Mary,Smith,XXXXXXXXX,XXXXXXXXX,1381 Cinder Treasure Farms,Caguas,PR,725,0,no
462,Sean,Skinner,XXXXXXXXX,XXXXXXXXX,9775 Jagged Wagon  Drive,Newark,NJ,7105,0,no
463,Harry,Smith,XXXXXXXXX,XXXXXXXXX,7598 Little Maze,Caguas,PR,725,18,yes
464,Mary,Mcintyre,XXXXXXXXX,XXXXXXXXX,1221 Cinder Pines,Morrisville,PA,19067,0,no
465,Shawn,Smith,XXXXXXXXX,XXXXXXXXX,5985 Red Cider Corner,Caguas,PR,725,23,yes
466,Mary,Savage,XXXXXXXXX,XXXXXXXXX,6791 Misty Pike,Bronx,NY,10466,0,no
467,James,Smith,XXXXXXXXX,XXXXXXXXX,6324 Golden Line,Modesto,CA,95350,36,yes
468,Mary,Stone,XXXXXXXXX,XXXXXXXXX,4791 Harvest Quail Limits,Caguas,PR,725,0,no
469,Randy,Smith,XXXXXXXXX,XXXXXXXXX,252 Golden Goose Loop,South San Francisco,CA,94080,32,yes
470,Mary,Cannon,XXXXXXXXX,XXXXXXXXX,9916 Silent Mall,Far Rockaway,NY,11691,34,yes
471,Helen,Smith,XXXXXXXXX,XXXXXXXXX,2676 Jagged Key,Caguas,PR,725,0,no
472,Mary,Schultz,XXXXXXXXX,XXXXXXXXX,3032 Green Glen,Bellflower,CA,90706,0,no
473,Jason,Smith,XXXXXXXXX,XXXXXXXXX,5918 Golden Beacon Freeway,Elmhurst,IL,60126,0,no
474,Mary,Patton,XXXXXXXXX,XXXXXXXXX,5532 Tawny Pines,Philadelphia,PA,19139,33,yes
475,Brittany,Gibbs,XXXXXXXXX,XXXXXXXXX,9128 Little Cloud Bay,Caguas,PR,725,20,yes
476,Mary,Carey,XXXXXXXXX,XXXXXXXXX,57 High Villas,Eugene,OR,97405,0,no
477,Dylan,Smith,XXXXXXXXX,XXXXXXXXX,3810 Crystal Plaza,Caguas,PR,725,0,no
